IDFertilization,"Fertilization_NPK","Fertilization_NPK_Dose","Fertilization_NPK_Dose_Unit","Fertilization_NPK_Dose_Unit_Type","Fertilization_NPK_Dose_Product_Name",IDCrop_Crop
2818,"N","NA","NA","NA","NA",1077
2819,"N","NA","NA","NA","NA",1079
2820,"N","NA","NA","NA","NA",1080
2821,"N","NA","NA","NA","NA",1081
2822,"N","NA","NA","NA","NA",1082
2823,"N","NA","NA","NA","NA",1083
2824,"N","NA","NA","NA","NA",1084
2825,"N","NA","NA","NA","NA",1085
2826,"N","NA","NA","NA","NA",1086
2827,"N","NA","NA","NA","NA",1033
2828,"N","NA","NA","NA","NA",1034
2829,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",990
2830,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",993
2831,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",995
2832,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",997
2833,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1000
2834,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1002
2835,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1005
2836,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1007
2837,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1009
2838,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1011
2839,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1013
2840,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1015
2841,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1017
2842,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1019
2843,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1022
2844,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1025
2845,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1027
2846,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1047
2847,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1049
2848,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1051
2849,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1052
2850,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1054
2851,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1056
2852,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1058
2853,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1060
2854,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1062
2855,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1064
2856,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1066
2857,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1068
2858,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1070
2859,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1029
2860,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1031
2863,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1039
2864,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1041
2865,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1043
2866,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1045
2867,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1072
2868,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1074
2869,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1076
2870,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1079
2871,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1081
2872,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1083
2873,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1085
2874,"P","145.00","kg.ha-1","Single super phosphate (9.10%P)","Single super phosphate (9.10%P)",1033
2875,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",991
2876,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",994
2877,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",996
2878,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",998
2879,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1001
2880,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1003
2881,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1006
2882,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1008
2884,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1010
2885,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1012
2886,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1014
2887,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1016
2888,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1018
2889,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1020
2890,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1023
2891,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1026
2892,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1028
2893,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1048
2894,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1050
2895,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1078
2896,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1053
2897,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1055
2898,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1057
2899,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1059
2900,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1061
2901,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1063
2902,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1065
2903,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1067
2904,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1069
2905,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1071
2906,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1030
2907,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1032
2908,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1036
2909,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1038
2910,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1040
2911,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1042
2912,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1044
2913,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1046
2914,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1073
2915,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1075
2916,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1077
2917,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1080
2918,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1082
2919,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1084
2920,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1086
2921,"P","72.50","kg.ha-1","Double super phosphate (17.50%P)","Double super phosphate (17.50%P)",1034
2923,"K","NA","NA","NA","NA",990
2924,"K","NA","NA","NA","NA",991
2925,"K","NA","NA","NA","NA",993
2926,"K","NA","NA","NA","NA",994
2927,"K","NA","NA","NA","NA",995
2928,"K","NA","NA","NA","NA",996
2929,"K","NA","NA","NA","NA",997
2930,"K","NA","NA","NA","NA",998
2931,"K","NA","NA","NA","NA",1000
2932,"K","NA","NA","NA","NA",1001
2933,"K","NA","NA","NA","NA",1002
2934,"K","NA","NA","NA","NA",1003
2935,"K","NA","NA","NA","NA",1005
2936,"K","NA","NA","NA","NA",1006
2937,"K","NA","NA","NA","NA",1007
2938,"K","NA","NA","NA","NA",1008
2939,"K","NA","NA","NA","NA",1009
2940,"K","NA","NA","NA","NA",1010
2941,"K","NA","NA","NA","NA",1011
2942,"K","NA","NA","NA","NA",1012
2943,"K","NA","NA","NA","NA",1013
2944,"K","NA","NA","NA","NA",1014
2945,"K","NA","NA","NA","NA",1015
2946,"K","NA","NA","NA","NA",1016
2947,"K","NA","NA","NA","NA",1017
2948,"K","NA","NA","NA","NA",1018
2949,"K","NA","NA","NA","NA",1019
2950,"K","NA","NA","NA","NA",1020
2951,"K","NA","NA","NA","NA",1022
2952,"K","NA","NA","NA","NA",1023
2953,"K","NA","NA","NA","NA",1025
2954,"K","NA","NA","NA","NA",1026
2955,"K","NA","NA","NA","NA",1027
2956,"K","NA","NA","NA","NA",1028
2957,"K","NA","NA","NA","NA",1047
2958,"K","NA","NA","NA","NA",1048
2959,"K","NA","NA","NA","NA",1049
2960,"K","NA","NA","NA","NA",1050
2961,"K","NA","NA","NA","NA",1051
2962,"K","NA","NA","NA","NA",1078
2963,"K","NA","NA","NA","NA",1052
2964,"K","NA","NA","NA","NA",1053
2965,"K","NA","NA","NA","NA",1054
2966,"K","NA","NA","NA","NA",1055
2967,"K","NA","NA","NA","NA",1056
2968,"K","NA","NA","NA","NA",1057
2969,"K","NA","NA","NA","NA",1058
2970,"K","NA","NA","NA","NA",1059
2971,"K","NA","NA","NA","NA",1060
2972,"K","NA","NA","NA","NA",1061
2973,"K","NA","NA","NA","NA",1062
2974,"K","NA","NA","NA","NA",1063
2975,"K","NA","NA","NA","NA",1064
2976,"K","NA","NA","NA","NA",1065
2977,"K","NA","NA","NA","NA",1066
2978,"K","NA","NA","NA","NA",1067
2979,"K","NA","NA","NA","NA",1068
2980,"K","NA","NA","NA","NA",1069
2981,"K","NA","NA","NA","NA",1070
2982,"K","NA","NA","NA","NA",1071
2983,"K","NA","NA","NA","NA",1029
2984,"K","NA","NA","NA","NA",1030
2985,"K","NA","NA","NA","NA",1031
2986,"K","NA","NA","NA","NA",1032
2988,"K","NA","NA","NA","NA",1036
2990,"K","NA","NA","NA","NA",1038
2991,"K","NA","NA","NA","NA",1039
2992,"K","NA","NA","NA","NA",1040
2993,"K","NA","NA","NA","NA",1041
2994,"K","NA","NA","NA","NA",1042
2995,"K","NA","NA","NA","NA",1043
2996,"K","NA","NA","NA","NA",1044
2997,"K","NA","NA","NA","NA",1045
2998,"K","NA","NA","NA","NA",1046
2999,"K","NA","NA","NA","NA",1072
3000,"K","NA","NA","NA","NA",1073
3001,"K","NA","NA","NA","NA",1074
3002,"K","NA","NA","NA","NA",1075
3003,"K","NA","NA","NA","NA",1076
3004,"K","NA","NA","NA","NA",1077
3005,"K","NA","NA","NA","NA",1079
3006,"K","NA","NA","NA","NA",1080
3007,"K","NA","NA","NA","NA",1081
3008,"K","NA","NA","NA","NA",1082
3009,"K","NA","NA","NA","NA",1083
3010,"K","NA","NA","NA","NA",1084
3011,"K","NA","NA","NA","NA",1085
3012,"K","NA","NA","NA","NA",1086
3013,"K","NA","NA","NA","NA",1033
3014,"K","NA","NA","NA","NA",1034
3016,"N","0.00","kg.ha-1","N",NULL,1087
3017,"N","0.00","kg.ha-1","N",NULL,1088
3018,"N","0.00","kg.ha-1","N",NULL,1089
3019,"N","0.00","kg.ha-1","N",NULL,1090
3020,"N","0.00","kg.ha-1","N",NULL,1091
3021,"N","0.00","kg.ha-1","N",NULL,1092
3022,"N","0.00","kg.ha-1","N",NULL,1093
3023,"N","0.00","kg.ha-1","N",NULL,1094
3024,"N","0.00","kg.ha-1","N",NULL,1095
3025,"N","0.00","kg.ha-1","N",NULL,1096
3026,"N","0.00","kg.ha-1","N",NULL,1097
3027,"N","0.00","kg.ha-1","N",NULL,1098
3028,"P","NA","NA","NA","NA",1087
3029,"P","NA","NA","NA","NA",1088
3030,"P","NA","NA","NA","NA",1089
3031,"P","NA","NA","NA","NA",1090
3032,"P","NA","NA","NA","NA",1091
3033,"P","NA","NA","NA","NA",1092
3034,"P","NA","NA","NA","NA",1093
3035,"P","NA","NA","NA","NA",1094
3036,"P","NA","NA","NA","NA",1095
3037,"P","NA","NA","NA","NA",1096
3038,"P","NA","NA","NA","NA",1097
3039,"P","NA","NA","NA","NA",1098
3040,"K","NA","NA","NA","NA",1089
3041,"K","NA","NA","NA","NA",1090
3042,"K","NA","NA","NA","NA",1091
3043,"K","NA","NA","NA","NA",1092
3044,"K","NA","NA","NA","NA",1093
3045,"K","NA","NA","NA","NA",1094
3046,"K","NA","NA","NA","NA",1095
3047,"K","NA","NA","NA","NA",1096
3048,"K","NA","NA","NA","NA",1097
3049,"K","NA","NA","NA","NA",1098
3050,"K","NA","NA","NA","NA",1087
3051,"K","NA","NA","NA","NA",1088
3052,"N","0.00","kg.ha-1","N",NULL,1100
3053,"N","0.00","kg.ha-1","N",NULL,1101
3054,"N","0.00","kg.ha-1","N",NULL,1103
3055,"N","0.00","kg.ha-1","N",NULL,1104
3056,"N","160.00","kg.ha-1","N","Urea",1105
3057,"N","0.00","kg.ha-1","N",NULL,1106
3058,"N","0.00","kg.ha-1","N",NULL,1107
3059,"N","0.00","kg.ha-1","N",NULL,1108
3060,"N","0.00","kg.ha-1","N",NULL,1109
3061,"N","160.00","kg.ha-1","N","Urea",1110
3062,"N","0.00","kg.ha-1","N",NULL,1111
3063,"N","0.00","kg.ha-1","N",NULL,1112
3064,"N","0.00","kg.ha-1","N",NULL,1113
3065,"N","0.00","kg.ha-1","N",NULL,1114
3066,"N","207.00","kg.ha-1","N","Urea",1115
3067,"N","0.00","kg.ha-1","N",NULL,1116
3068,"N","0.00","kg.ha-1","N",NULL,1117
3069,"N","0.00","kg.ha-1","N",NULL,1118
3070,"N","0.00","kg.ha-1","N",NULL,1119
3071,"N","207.00","kg.ha-1","N","Urea",1120
3072,"N","0.00","kg.ha-1","N",NULL,1121
3073,"N","0.00","kg.ha-1","N",NULL,1122
3074,"N","0.00","kg.ha-1","N",NULL,1123
3075,"N","0.00","kg.ha-1","N",NULL,1124
3076,"N","160.00","kg.ha-1","N","Urea",1125
3077,"N","0.00","kg.ha-1","N",NULL,1126
3078,"N","0.00","kg.ha-1","N",NULL,1127
3079,"N","0.00","kg.ha-1","N",NULL,1128
3080,"N","0.00","kg.ha-1","N",NULL,1129
3082,"N","160.00","kg.ha-1","N","Urea",1130
3083,"N","0.00","kg.ha-1","N",NULL,1131
3084,"N","0.00","kg.ha-1","N",NULL,1132
3085,"N","0.00","kg.ha-1","N",NULL,1133
3086,"N","0.00","kg.ha-1","N",NULL,1134
3087,"N","207.00","kg.ha-1","N","Urea",1135
3088,"N","0.00","kg.ha-1","N",NULL,1136
3089,"N","0.00","kg.ha-1","N",NULL,1137
3090,"N","0.00","kg.ha-1","N",NULL,1138
3091,"N","0.00","kg.ha-1","N",NULL,1139
3092,"N","207.00","kg.ha-1","N","Urea",1140
3093,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1100
3094,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1101
3095,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1103
3096,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1104
3097,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1105
3098,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1106
3099,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1107
3100,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1108
3101,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1109
3102,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1110
3103,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1111
3104,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1112
3105,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1113
3106,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1114
3107,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1115
3108,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1116
3109,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1117
3110,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1118
3111,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1119
3112,"P","69.00","kg.ha-1","P2O","Triple super phosphate",1120
3113,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1100
3114,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1101
3115,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1103
3116,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1104
3117,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1105
3118,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1106
3119,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1107
3120,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1108
3121,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1109
3122,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1110
3123,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1111
3124,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1112
3125,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1113
3126,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1114
3127,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1115
3128,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1116
3129,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1117
3130,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1118
3131,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1119
3132,"K","70.00","kg.ha-1","K2O","Potassium muriate and Sulpomag",1120
3173,"P","184.00","kg.ha-1","P2O5","Triple super phosphate",1121
3174,"P","184.00","kg.ha-1","P2O5","Triple super phosphate",1122
3175,"P","184.00","kg.ha-1","P2O5","Triple super phosphate",1123
3176,"P","184.00","kg.ha-1","P2O5","Triple super phosphate",1124
3177,"P","184.00","kg.ha-1","P2O5","Triple super phosphate",1125
3178,"P","184.00","kg.ha-1","P2O5","Triple super phosphate",1126
3179,"P","184.00","kg.ha-1","P2O5","Triple super phosphate",1127
3180,"P","184.00","kg.ha-1","P2O5","Triple super phosphate",1128
3181,"P","184.00","kg.ha-1","P2O5","Triple super phosphate",1129
3182,"P","184.00","kg.ha-1","P2O5","Triple super phosphate",1130
3183,"P","120.00","kg.ha-1","P2O5","Triple super phosphate",1131
3184,"P","120.00","kg.ha-1","P2O5","Triple super phosphate",1132
3185,"P","120.00","kg.ha-1","P2O5","Triple super phosphate",1133
3186,"P","120.00","kg.ha-1","P2O5","Triple super phosphate",1134
3187,"P","120.00","kg.ha-1","P2O5","Triple super phosphate",1135
3188,"P","120.00","kg.ha-1","P2O5","Triple super phosphate",1136
3189,"P","120.00","kg.ha-1","P2O5","Triple super phosphate",1137
